Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-10 00:00:00-05:00,25.953627217806165,26.88214543096713,25.559255442438168,25.78289794921875,513200000,0.0,0.0
2022-02-11 00:00:00-05:00,25.874753295840183,26.11037774678939,23.735164375920274,23.9108829498291,605472000,0.0,0.0
2022-02-14 00:00:00-05:00,23.895906214742364,24.8354084863691,23.717190261346484,24.228376388549805,440424000,0.0,0.0
2022-02-15 00:00:00-05:00,24.909290457312046,26.502750926344618,24.74455406234931,26.452831268310547,699869000,0.0,0.0
2022-02-16 00:00:00-05:00,26.217207488055603,26.539693362138983,25.51133200358169,26.46880531311035,732676000,0.0,0.0
2022-02-17 00:00:00-05:00,25.58920851328618,25.743962513292,24.1265418415521,24.46799659729004,810595000,0.0,0.0
2022-02-18 00:00:00-05:00,24.62873614232989,24.946230785902323,23.06323298098565,23.6043701171875,761255000,0.0,0.0
2022-02-22 00:00:00-05:00,22.998337235701186,24.02569880424997,22.963393094207206,23.352771759033203,633422000,0.0,0.0
2022-02-23 00:00:00-05:00,23.764118776392642,24.116557611012574,22.26550819069631,22.351369857788086,566511000,0.0,0.0
2022-02-24 00:00:00-05:00,20.981553062591363,23.762120456115497,20.856752005774972,23.710203170776367,735801000,0.0,0.0
2022-02-25 00:00:00-05:00,23.683246274482297,24.178455224932726,23.343787266885975,24.11855125427246,528866000,0.0,0.0
2022-02-28 00:00:00-05:00,23.953815341061983,24.625744541464787,23.669269094306774,24.346189498901367,477319000,0.0,0.0
2022-03-01 00:00:00-05:00,24.252341851644243,24.338205426613445,23.09518597482204,23.43963623046875,412056000,0.0,0.0
2022-03-02 00:00:00-05:00,23.722230558645656,24.37430217510977,23.38171569787136,24.185569763183594,389642000,0.004,0.0
2022-03-03 00:00:00-05:00,24.227513549846908,24.291423663202565,23.435641437531384,23.680294036865234,365095000,0.0,0.0
2022-03-04 00:00:00-05:00,23.350761659814587,23.646340439144534,22.45004337839408,22.903398513793945,431415000,0.0,0.0
2022-03-07 00:00:00-05:00,22.784567352785608,23.000261838861924,21.299681462149465,21.3216495513916,450821000,0.0,0.0
2022-03-08 00:00:00-05:00,21.278710886486014,22.34119766831019,20.620647208883856,21.48341941833496,557467000,0.0,0.0
2022-03-09 00:00:00-05:00,22.355177435597614,23.186993561951343,22.215377046172605,22.981287002563477,492742000,0.0,0.0
2022-03-10 00:00:00-05:00,22.498973175148365,22.755607828921192,21.85089553642619,22.62579345703125,428066000,0.0,0.0
2022-03-11 00:00:00-05:00,22.98927276534526,23.112099013526233,22.014660351788535,22.068584442138672,367209000,0.0,0.0
2022-03-14 00:00:00-04:00,21.837912158814394,22.230353149163737,21.12892235555976,21.299678802490234,385354000,0.0,0.0
2022-03-15 00:00:00-04:00,21.487412189976073,23.0052519937501,21.291691653815743,22.940343856811523,491996000,0.0,0.0
2022-03-16 00:00:00-04:00,23.466597066922038,24.562037911474732,23.139064170335534,24.461181640625,671422000,0.0,0.0
2022-03-17 00:00:00-04:00,24.08571331236655,24.806685178318588,23.872016820850344,24.73079490661621,471941000,0.0,0.0
2022-03-18 00:00:00-04:00,24.763749383731295,26.531233884022623,24.588998898379373,26.41539764404297,730719000,0.0,0.0
2022-03-21 00:00:00-04:00,26.469324414003538,27.113408104477124,25.930091025336083,26.696001052856445,591727000,0.0,0.0
2022-03-22 00:00:00-04:00,26.689006247217723,27.19928143378704,26.034938563540265,26.486295700073242,547007000,0.0,0.0
2022-03-23 00:00:00-04:00,26.088860156609023,26.574169346497943,25.538644738509262,25.59756088256836,502120000,0.0,0.0
2022-03-24 00:00:00-04:00,26.12880451377731,28.27974185966309,25.87017191392468,28.109983444213867,877379000,0.0,0.0
2022-03-25 00:00:00-04:00,27.846365811481483,28.317695088296517,27.232240128439063,27.65264129638672,579016000,0.0,0.0
2022-03-28 00:00:00-04:00,27.716543349525413,28.209840574609476,27.1673240716622,28.178884506225586,425494000,0.0,0.0
2022-03-29 00:00:00-04:00,28.6542090111944,28.90485165967228,27.94022524980113,28.615264892578125,488984000,0.0,0.0
2022-03-30 00:00:00-04:00,28.263769984882956,28.455496515276018,27.463907919663175,27.65064239501953,463487000,0.0,0.0
2022-03-31 00:00:00-04:00,27.74250860939433,28.20784581324742,27.23123726501404,27.24721336364746,523440000,0.0,0.0
2022-04-01 00:00:00-04:00,27.336087993807258,27.45691628869117,26.22966315089819,26.674030303955078,517235000,0.0,0.0
2022-04-04 00:00:00-04:00,26.690008157811686,27.51882827916504,26.57517185297424,27.321109771728516,397120000,0.0,0.0
2022-04-05 00:00:00-04:00,27.215261629603674,27.280169773702156,25.78329986225673,25.894142150878906,436615000,0.0,0.0
2022-04-06 00:00:00-04:00,24.898556209892476,25.264035161975222,23.968879874828904,24.372304916381836,703833000,0.0,0.0
2022-04-07 00:00:00-04:00,24.406258310345923,24.686859019857742,23.444627822480914,24.1735897064209,557992000,0.0,0.0
2022-04-08 00:00:00-04:00,23.88300184388294,23.888993832954892,23.029217681986307,23.086135864257812,524781000,0.0,0.0
2022-04-11 00:00:00-04:00,22.18242582095897,22.288274147385867,21.629212420796097,21.885847091674805,575207000,0.0,0.0
2022-04-12 00:00:00-04:00,22.504965112909627,22.692697603342125,21.251747984084723,21.473432540893555,662258000,0.0,0.0
2022-04-13 00:00:00-04:00,21.697114939137446,22.468016924315805,21.424502284312087,22.171438217163086,516943000,0.0,0.0
2022-04-14 00:00:00-04:00,22.473008433389694,22.74462305162717,21.13291702340156,21.227781295776367,569097000,0.0,0.0
2022-04-18 00:00:00-04:00,21.169865582915488,22.056601899879503,21.049037291365874,21.752037048339844,525701000,0.0,0.0
2022-04-19 00:00:00-04:00,21.689127363516995,22.341199093191037,21.283704298760174,22.16644859313965,512781000,0.0,0.0
2022-04-20 00:00:00-04:00,22.484994294287002,22.637776696559467,21.169866855896824,21.451465606689453,468974000,0.0,0.0
2022-04-21 00:00:00-04:00,21.678144175761062,22.360173977260626,19.971573579116033,20.154314041137695,656209000,0.0,0.0
2022-04-22 00:00:00-04:00,20.274138879552485,20.45687930969833,19.47228084304519,19.487258911132812,624713000,0.0,0.0
2022-04-25 00:00:00-04:00,19.17470856938565,19.916652601324245,19.068860228930465,19.873714447021484,641566000,0.0,0.0
2022-04-26 00:00:00-04:00,19.689973744864997,19.759873943893265,18.643463010345123,18.761295318603516,653143000,0.0,0.0
2022-04-27 00:00:00-04:00,18.57156299220813,19.1397544170601,18.264002147192386,18.388824462890625,499460000,0.0,0.0
2022-04-28 00:00:00-04:00,18.940037533374095,20.008518132137993,18.463716303293165,19.75387954711914,570327000,0.0,0.0
2022-04-29 00:00:00-04:00,19.37441973212817,20.09938752739945,18.490677565350992,18.5206356048584,500435000,0.0,0.0
2022-05-02 00:00:00-04:00,18.51464698643282,19.54617776476346,18.364860570903225,19.505237579345703,572049000,0.0,0.0
2022-05-03 00:00:00-04:00,19.37242041939033,19.796817378674415,19.105799790705756,19.574132919311523,475751000,0.0,0.0
2022-05-04 00:00:00-04:00,19.894678724657467,20.3709999274901,18.724343901618273,20.30509376525879,648855000,0.0,0.0
2022-05-05 00:00:00-04:00,19.838759576945208,19.896675788900794,18.473702192671567,18.81721305847168,626331000,0.0,0.0
2022-05-06 00:00:00-04:00,18.709370697358413,19.484266843784084,17.96443069314586,18.648456573486328,633297000,0.0,0.0
2022-05-09 00:00:00-04:00,18.00836388503474,18.22904848486777,16.803078983139116,16.925905227661133,644455000,0.0,0.0
2022-05-10 00:00:00-04:00,17.663852576282935,18.172129761319656,17.000796957499972,17.56998634338379,761474000,0.0,0.0
2022-05-11 00:00:00-04:00,17.322339230838043,17.72776218910699,16.54444734544709,16.60635757446289,670167000,0.0,0.0
2022-05-12 00:00:00-04:00,16.195944227125267,16.764135625938476,15.544871583960166,16.152006149291992,708728000,0.0,0.0
2022-05-13 00:00:00-04:00,16.764137493936698,17.902516478299237,16.569414973415473,17.680831909179688,670437000,0.0,0.0
2022-05-16 00:00:00-04:00,17.484108704918462,17.762711387725346,17.0816817610254,17.239456176757812,521446000,0.0,0.0
2022-05-17 00:00:00-04:00,18.04830696978554,18.344885664011834,17.608933807087983,18.151161193847656,585830000,0.0,0.0
2022-05-18 00:00:00-04:00,17.679829224667298,18.092242180875246,16.840025246812186,16.91391944885254,545161000,0.0,0.0
2022-05-19 00:00:00-04:00,16.91292639681217,17.661860363388794,16.710213915639695,17.099660873413086,621310000,0.0,0.0
2022-05-20 00:00:00-04:00,17.307362555890926,17.38525079182028,15.732603711391002,16.670269012451172,739105000,0.0,0.0
2022-05-23 00:00:00-04:00,16.25086605960393,16.89095560041919,16.15600179137513,16.873979568481445,639889000,0.0,0.0
2022-05-24 00:00:00-04:00,16.486531610901384,16.573407835572034,15.757568795337592,16.13103675842285,588550000,0.0,0.0
2022-05-25 00:00:00-04:00,15.997229917272128,17.08667879333183,15.977257887799363,16.95087242126465,781132000,0.0,0.0
2022-05-26 00:00:00-04:00,16.01320397242355,18.06628110505593,15.99922393450523,17.825624465942383,996575000,0.0,0.0
2022-05-27 00:00:00-04:00,18.16015196113899,18.854163810864325,18.07427375626423,18.784263610839844,738379000,0.0,0.0
2022-05-31 00:00:00-04:00,18.95301905173663,19.17270753582288,18.323915448756214,18.645458221435547,664100000,0.0,0.0
2022-06-01 00:00:00-04:00,18.697387580271347,19.02591852397808,18.096242044213568,18.293960571289062,544514000,0.0,0.0
2022-06-02 00:00:00-04:00,18.265996732608226,19.591109993871772,18.172130495914608,19.56414794921875,648656000,0.0,0.0
2022-06-03 00:00:00-04:00,19.054878691324696,19.304523355929348,18.495673271271176,18.693391799926758,598779000,0.0,0.0
2022-06-06 00:00:00-04:00,19.11179529432347,19.309513806548523,18.53761185159271,18.759296417236328,422406000,0.0,0.0
2022-06-07 00:00:00-04:00,18.445744189096423,18.97299357280169,18.162147467948884,18.899099349975586,388914000,0.0,0.0
2022-06-08 00:00:00-04:00,18.77624545319135,19.15678480847897,18.51256506008748,18.625429153442383,363252000,0.004,0.0
2022-06-09 00:00:00-04:00,18.45863194294709,18.910084517772226,18.019163974913404,18.026155471801758,395574000,0.0,0.0
2022-06-10 00:00:00-04:00,17.57870064445679,17.67558337578588,16.84858441047201,16.953458786010742,465248000,0.0,0.0
2022-06-13 00:00:00-04:00,15.980635663810519,16.292258333580616,15.58711245724806,15.628063201904297,604153000,0.0,0.0
2022-06-14 00:00:00-04:00,15.711959139143184,16.046553693135042,15.393345013001806,15.816832542419434,469680000,0.0,0.0
2022-06-15 00:00:00-04:00,16.075519792302547,16.847584959022296,15.906724657974944,16.50699806213379,563936000,0.0,0.0
2022-06-16 00:00:00-04:00,15.84080439293152,15.922705880352119,15.382360283683473,15.582118034362793,545749000,0.0,0.0
2022-06-17 00:00:00-04:00,15.629059273112015,15.975639382875825,15.309446909015811,15.86077880859375,630334000,0.0,0.0
2022-06-21 00:00:00-04:00,16.455060470664698,16.987414413576786,16.38714197946714,16.545949935913086,483089000,0.0,0.0
2022-06-22 00:00:00-04:00,16.206359932769754,16.641833022712404,16.160416083475617,16.340198516845703,437135000,0.0,0.0
2022-06-23 00:00:00-04:00,16.499003252551866,16.564923345914625,15.833810016127634,16.205360412597656,463680000,0.0,0.0
2022-06-24 00:00:00-04:00,16.4800323111061,17.119257197196674,16.290261708657802,17.105274200439453,472153000,0.0,0.0
2022-06-27 00:00:00-04:00,17.291045901218098,17.309023763565282,16.605875409799964,16.848581314086914,427968000,0.0,0.0
2022-06-28 00:00:00-04:00,16.87954415866066,17.181178668936646,15.925700149928321,15.962656021118164,461149000,0.0,0.0
2022-06-29 00:00:00-04:00,15.7948596888178,15.800851992381629,15.151639099484951,15.523188591003418,482352000,0.0,0.0
2022-06-30 00:00:00-04:00,15.342408796363634,15.548159804291783,14.844013134939154,15.140653610229492,686070000,0.0,0.0
2022-07-01 00:00:00-04:00,14.880965966897529,15.0447670143623,14.374579685530273,14.505420684814453,577610000,0.0,0.0
2022-07-05 00:00:00-04:00,14.1578430003865,14.952879062445675,14.037988360742805,14.945887565612793,651397000,0.0,0.0
2022-07-06 00:00:00-04:00,14.991833015398091,15.300459035376528,14.77109983010837,15.111687660217285,529066000,0.0,0.0
2022-07-07 00:00:00-04:00,15.437292307288626,15.925699786748265,15.3703730157985,15.838805198669434,492903000,0.0,0.0
2022-07-08 00:00:00-04:00,15.411325256949594,16.01759095070128,15.370374513797707,15.818831443786621,467972000,0.0,0.0
2022-07-11 00:00:00-04:00,15.50720917423135,15.508208367817211,15.01979987599277,15.133662223815918,437321000,0.0,0.0
2022-07-12 00:00:00-04:00,15.249520246707219,15.412323068699212,14.858993693641048,15.063745498657227,458483000,0.0,0.0
2022-07-13 00:00:00-04:00,14.572340502198672,15.356390190411611,14.447491801463618,15.145645141601562,521918000,0.0,0.0
2022-07-14 00:00:00-04:00,15.089713159830666,15.454271137186517,14.71017299548704,15.3533935546875,456235000,0.0,0.0
2022-07-15 00:00:00-04:00,15.640047759833799,15.762898080886693,15.426306070477917,15.74292278289795,385935000,0.0,0.0
2022-07-18 00:00:00-04:00,16.28226938998087,16.876548563069296,15.982633248348414,16.081512451171875,670517000,0.0,0.0
2022-07-19 00:00:00-04:00,16.466047429029047,17.089292764631633,16.15242827908556,16.971435546875,702366000,0.0,0.0
2022-07-20 00:00:00-04:00,16.92648656451409,17.91129309604369,16.780663385466166,17.785444259643555,760538000,0.0,0.0
2022-07-21 00:00:00-04:00,17.863353163776722,18.122038555993527,17.523764529519536,18.028152465820312,557049000,0.0,0.0
2022-07-22 00:00:00-04:00,17.87134315702052,17.94525299798912,17.116257650770127,17.298038482666016,536671000,0.0,0.0
2022-07-25 00:00:00-04:00,16.998398158731696,17.103272507500968,16.62884709843568,17.003393173217773,480748000,0.0,0.0
2022-07-26 00:00:00-04:00,16.86855517981134,16.89851954951593,16.458053411568926,16.51298713684082,397865000,0.0,0.0
2022-07-27 00:00:00-04:00,17.01138862542783,17.914295900838912,16.89253314927093,17.76847267150879,569776000,0.0,0.0
2022-07-28 00:00:00-04:00,17.95324270412562,18.118041990740725,17.418890442461056,17.962230682373047,474646000,0.0,0.0
2022-07-29 00:00:00-04:00,17.791437387256245,18.221915425123484,17.670583566165384,18.141014099121094,435460000,0.0,0.0
2022-08-01 00:00:00-04:00,18.15999289063273,18.82319069104804,17.96822583890691,18.41868019104004,476469000,0.0,0.0
2022-08-02 00:00:00-04:00,18.100064061581428,18.915076323444307,18.07009968910886,18.50357437133789,489527000,0.0,0.0
2022-08-03 00:00:00-04:00,18.16199095248216,18.945042431814393,18.115046955144408,18.870132446289062,418146000,0.0,0.0
2022-08-04 00:00:00-04:00,18.826185734121268,19.250670543854255,18.737292760394432,19.191741943359375,409652000,0.0,0.0
2022-08-05 00:00:00-04:00,18.787232570623104,19.20572605409349,18.64340776182854,18.96601676940918,386068000,0.0,0.0
2022-08-08 00:00:00-04:00,17.48081339488763,18.216920716403862,17.221127914731095,17.771459579467773,981859000,0.0,0.0
2022-08-09 00:00:00-04:00,17.231118495922384,17.42588215756604,16.70375772407251,17.065319061279297,668263000,0.0,0.0
2022-08-10 00:00:00-04:00,17.676578898718564,18.096070621245435,17.29603952995261,18.075096130371094,597422000,0.0,0.0
2022-08-11 00:00:00-04:00,18.109052752119222,18.68435571143008,17.85436036547693,17.92028045654297,509327000,0.0,0.0
2022-08-12 00:00:00-04:00,18.138020274751547,18.695345475116568,17.931270081298685,18.686355590820312,478094000,0.0,0.0
2022-08-15 00:00:00-04:00,18.678362035163044,19.140800903036304,18.59046921740338,19.008960723876953,457666000,0.0,0.0
2022-08-16 00:00:00-04:00,18.897102326719466,19.11883377526017,18.478608792618527,18.856151580810547,451240000,0.0,0.0
2022-08-17 00:00:00-04:00,18.500581165632507,18.665380465145063,18.123038423696034,18.312807083129883,446799000,0.0,0.0
2022-08-18 00:00:00-04:00,18.278847785404672,18.842164257424574,18.160990590367902,18.750276565551758,415447000,0.0,0.0
2022-08-19 00:00:00-04:00,18.38371747043976,18.497579779837356,17.748487744633742,17.827392578125,441588000,0.0,0.0
2022-08-22 00:00:00-04:00,17.46883133618916,17.53674982716533,16.945465374380273,17.013383865356445,409593000,0.0,0.0
2022-08-23 00:00:00-04:00,16.968435007703768,17.443858638478346,16.949457001485744,17.160202026367188,369986000,0.0,0.0
2022-08-24 00:00:00-04:00,16.991407901074087,17.38493201152551,16.874550843131498,17.201154708862305,522661000,0.0,0.0
2022-08-25 00:00:00-04:00,16.823611091672007,17.92527660860018,16.812624726636948,17.89131736755371,770691000,0.0,0.0
2022-08-26 00:00:00-04:00,17.835389519672994,17.902307871295015,16.217349231714767,16.24032211303711,769127000,0.0,0.0
2022-08-29 00:00:00-04:00,16.000610401991135,16.318224393220568,15.747916365375746,15.781874656677246,496132000,0.0,0.0
2022-08-30 00:00:00-04:00,15.940681985505181,16.01958588349557,15.16362380197156,15.449277877807617,530181000,0.0,0.0
2022-08-31 00:00:00-04:00,15.365381218268421,15.521192555209726,14.940895387342454,15.075732231140137,573710000,0.0,0.0
2022-09-01 00:00:00-04:00,14.191801829168066,14.362595340087207,13.25393916695679,13.92013168334961,1178865000,0.0,0.0
2022-09-02 00:00:00-04:00,14.08293445393101,14.153847665662951,13.574549744538645,13.63048267364502,743157000,0.0,0.0
2022-09-06 00:00:00-04:00,13.714380653795804,13.762322892363214,13.334840471857245,13.448702812194824,535751000,0.0,0.0
2022-09-07 00:00:00-04:00,13.550611138210785,13.825360521989596,13.333809340679185,13.701473236083984,512657000,0.004,0.0
2022-09-08 00:00:00-04:00,13.446704525225448,13.995203740357772,13.35678754266906,13.977219581604004,624873000,0.0,0.0
2022-09-09 00:00:00-04:00,14.144066170261123,14.460776957143747,14.113095306547274,14.373856544494629,486612000,0.0,0.0
2022-09-12 00:00:00-04:00,14.355873375210678,14.533710257018289,14.18502911513397,14.491748809814453,484159000,0.0,0.0
2022-09-13 00:00:00-04:00,13.789389758935739,13.909280005821243,13.087031990842513,13.119002342224121,714956000,0.0,0.0
2022-09-14 00:00:00-04:00,13.2418911919762,13.277858554828915,12.901203117296909,13.116006851196289,588507000,0.0,0.0
2022-09-15 00:00:00-04:00,13.00310860138318,13.22090887466099,12.778313801657761,12.917186737060547,523625000,0.0,0.0
2022-09-16 00:00:00-04:00,12.730357989534212,13.19992884418795,12.605472194888229,13.185941696166992,670751000,0.0,0.0
2022-09-19 00:00:00-04:00,13.000112946947729,13.450701148483411,12.998114918877532,13.36977481842041,569685000,0.0,0.0
2022-09-20 00:00:00-04:00,13.202926288937546,13.470681080536773,13.045070653006032,13.163961410522461,524818000,0.0,0.0
2022-09-21 00:00:00-04:00,13.200930572540628,14.018183191185175,13.098024020022558,13.248886108398438,807679000,0.0,0.0
2022-09-22 00:00:00-04:00,13.058059116279422,13.13698741551648,12.416646393592993,12.549524307250977,759162000,0.0,0.0
2022-09-23 00:00:00-04:00,12.40865322610404,12.599478714210804,12.245802035377988,12.504565238952637,663309000,0.0,0.0
2022-09-26 00:00:00-04:00,12.479588560719677,12.647435299162336,12.20284119744914,12.216828346252441,547343000,0.0,0.0
2022-09-27 00:00:00-04:00,12.495574913652014,12.724365815244123,12.246802777375791,12.401660919189453,553854000,0.0,0.0
2022-09-28 00:00:00-04:00,12.39866376376833,12.811286609998607,12.34271516164983,12.724366188049316,542414000,0.0,0.0
2022-09-29 00:00:00-04:00,12.436627951130346,12.488580491710408,11.935086703409324,12.208836555480957,532763000,0.0,0.0
2022-09-30 00:00:00-04:00,12.075958071772027,12.621459765309302,12.063968950269869,12.127910614013672,565638000,0.0,0.0
2022-10-03 00:00:00-04:00,12.335721063837184,12.666419021127801,12.093941552975856,12.500570297241211,547478000,0.0,0.0
2022-10-04 00:00:00-04:00,12.86723411802245,13.207923154389343,12.86723411802245,13.1549711227417,584182000,0.0,0.0
2022-10-05 00:00:00-04:00,12.899204710395333,13.308829980310001,12.609469693665224,13.196931838989258,507131000,0.0,0.0
2022-10-06 00:00:00-04:00,13.20792272906878,13.643524278273933,13.091029038714051,13.11800479888916,644157000,0.0,0.0
2022-10-07 00:00:00-04:00,12.493576094442831,12.65842531956282,12.011017540255507,12.06496810913086,672478000,0.0,0.0
2022-10-10 00:00:00-04:00,12.026002321202945,12.1129227285546,11.397577285024509,11.659337997436523,698699000,0.0,0.0
2022-10-11 00:00:00-04:00,11.550437879285832,11.835177354250812,11.272691978714994,11.57541561126709,667482000,0.0,0.0
2022-10-12 00:00:00-04:00,11.56842262689252,11.724279299510627,11.334636188760708,11.489494323730469,492590000,0.0,0.0
2022-10-13 00:00:00-04:00,10.960976987908523,12.066966021232755,10.803121338922594,11.949073791503906,850103000,0.0,0.0
2022-10-14 00:00:00-04:00,12.045985121288979,12.099935688856313,11.193764717882447,11.216743469238281,713432000,0.0,0.0
2022-10-17 00:00:00-04:00,11.507477224343374,11.937084696911759,11.506478686721499,11.8771390914917,580774000,0.0,0.0
2022-10-18 00:00:00-04:00,12.332722517299052,12.48058706979735,11.60738595077585,11.956067085266113,659362000,0.0,0.0
2022-10-19 00:00:00-04:00,11.868147624676867,12.338718012400232,11.823188658298163,12.039990425109863,523131000,0.0,0.0
2022-10-20 00:00:00-04:00,12.101933097167818,12.757333892073548,12.093940032721452,12.182859420776367,652398000,0.0,0.0
2022-10-21 00:00:00-04:00,12.086947919736357,12.486583087106515,11.876141181213262,12.454611778259277,609494000,0.0,0.0
2022-10-24 00:00:00-04:00,12.49657455855919,12.698389700097824,12.0529799000136,12.587491035461426,517457000,0.0,0.0
2022-10-25 00:00:00-04:00,12.682404611905737,13.287850993636265,12.65243133009105,13.248886108398438,505482000,0.0,0.0
2022-10-26 00:00:00-04:00,12.857242457217255,13.375767364733838,12.696389306022208,12.884217262268066,532953000,0.0,0.0
2022-10-27 00:00:00-04:00,13.61754708674241,13.825357230814882,13.110010846627183,13.163961410522461,583113000,0.0,0.0
2022-10-28 00:00:00-04:00,13.092028892792685,13.837347671897463,13.04906795452191,13.821361541748047,521040000,0.0,0.0
2022-10-31 00:00:00-04:00,13.76541117064196,13.825356768969185,13.284850704929326,13.484667778015137,486341000,0.0,0.0
2022-11-01 00:00:00-04:00,13.798382053546364,13.912278222567812,13.50664900952971,13.530627250671387,432817000,0.0,0.0
2022-11-02 00:00:00-04:00,13.837346546216304,14.197017294863123,13.198930419506471,13.20692253112793,672628000,0.0,0.0
2022-11-03 00:00:00-04:00,13.031085096575248,13.76841083026575,12.944164680083594,13.40873908996582,500065000,0.0,0.0
2022-11-04 00:00:00-04:00,13.97322259396692,14.216000622134008,13.684486110718126,14.143067359924316,612576000,0.0,0.0
2022-11-07 00:00:00-05:00,14.215001041536786,14.398832955091047,13.941252151990083,14.287934303283691,410061000,0.0,0.0
2022-11-08 00:00:00-05:00,14.787477844553946,14.877395775412861,14.203012246774056,14.58866024017334,595292000,0.0,0.0
2022-11-09 00:00:00-05:00,14.14906043598167,14.198016405968955,13.746428763313828,13.763413429260254,454414000,0.0,0.0
2022-11-10 00:00:00-05:00,14.786479062708427,15.758589713055352,14.533709941745093,15.735610961914062,700819000,0.0,0.0
2022-11-11 00:00:00-05:00,15.792556044207073,16.374024003366035,15.467853213173147,16.31208038330078,655487000,0.0,0.0
2022-11-14 00:00:00-05:00,16.203182003256135,16.52488829450416,15.907451978640504,16.28011131286621,527852000,0.0,0.0
2022-11-15 00:00:00-05:00,16.706722595528746,16.9824695069221,16.367033073327015,16.650774002075195,545876000,0.0,0.0
2022-11-16 00:00:00-05:00,16.147235484673946,16.347051626660416,15.85849899664054,15.895464897155762,649547000,0.0,0.0
2022-11-17 00:00:00-05:00,15.700644111341163,16.251141353764936,15.520808240895285,15.662678718566895,710894000,0.0,0.0
2022-11-18 00:00:00-05:00,15.951412571277224,15.987380884904656,15.106185785122886,15.394922256469727,492072000,0.0,0.0
2022-11-21 00:00:00-05:00,15.133162357764423,15.462860801044426,15.066223178697184,15.303007125854492,404739000,0.0,0.0
2022-11-22 00:00:00-05:00,15.313996469637862,16.043330040040402,15.108184342642572,16.023347854614258,472866000,0.0,0.0
2022-11-23 00:00:00-05:00,16.08329323476307,16.51190217524532,16.033339674538094,16.503908157348633,427241000,0.0,0.0
2022-11-25 00:00:00-05:00,16.303092973353248,16.471937297549083,16.157226447689684,16.255136489868164,167934000,0.0,0.0
2022-11-28 00:00:00-05:00,16.011359583909424,16.342058501446957,15.710635853492242,15.812541961669922,303741000,0.0,0.0
